amountMax,amountMin,availability,conditions,currency,isSale,mid,merchant,shipping,brand,ean,manufacturer,manufacturerNumber,primaryCategories,upc
147.99 ,147.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,SharpCD-BH950,Electronics,74000378421,,,
199.99 ,199.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,SharpCD-BH950,Electronics,74000378421,,,
319.99 ,319.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
299.99 ,299.99 ,In Stock,New,USD,TRUE,6438,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
399.99 ,399.99 ,In Stock,New,USD,FALSE,6439,Audiolab Stereo & Video Center,Standard,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
399.99 ,399.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
396.99 ,396.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
398.90 ,398.90 ,In Stock,New,USD,FALSE,6442,UnbeatableSale,Freight,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
518.70 ,398.90 ,In Stock,New,USD,TRUE,6443,UnbeatableSale,Freight,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
399.99 ,399.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
344.99 ,344.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
339.99 ,339.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
399.99 ,399.99 ,In Stock,New,USD,FALSE,6447,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
399.00 ,399.00 ,In Stock,New,USD,FALSE,6448,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Pioneer,,Pioneer,SP-SB23W,Electronics,12562907314
77.99 ,77.99 ,yes,Manufacturer refurbished,USD,FALSE,6449,bigdeals,FREE,Logitech981-000585,Electronics,97855114990,,,
51.00 ,51.00 ,sold,Used,USD,FALSE,6450,mainly-electronics,FREE,Logitech981-000585,Electronics,97855114990,,,
169.99 ,169.99 ,In Stock,New,USD,FALSE,6451,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Logitech981-000585,Electronics,97855114990,,,
129.99 ,129.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,Logitech981-000585,Electronics,97855114990,,,
149.99 ,149.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Logitech981-000585,Electronics,97855114990,,,
139.99 ,139.99 ,In Stock,New,USD,TRUE,6454,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Logitech981-000585,Electronics,97855114990,,,
79.95 ,79.95 ,yes,Manufacturer refurbished,USD,FALSE,6455,outletmp3,FREE,Logitech981-000585,Electronics,97855114990,,,
169.95 ,169.95 ,In Stock,New,USD,FALSE,6456,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Logitech981-000585,Electronics,97855114990,,,
279.99 ,279.99 ,In Stock,New,USD,FALSE,6457,bhphotovideo.com,Free Expedited Shipping for most orders over $49,NetgearR8000P100NAS,Electronics,6.06E+11,,,
299.99 ,299.99 ,In Stock,New,USD,FALSE,6458,bhphotovideo.com,Free Expedited Shipping for most orders over $49,NetgearR8000P100NAS,Electronics,6.06E+11,,,
326.22 ,326.22 ,In Stock,New,USD,FALSE,6459,Beach Audio Inc,Standard,NetgearR8000P100NAS,Electronics,6.06E+11,,,
299.99 ,299.99 ,In Stock,New,USD,FALSE,6460,Dell.com,Value,NetgearR8000P100NAS,Electronics,6.06E+11,,,
299.00 ,299.00 ,In Stock,New,USD,FALSE,6461,Walmart.com,Expedited,NetgearR8000P100NAS,Electronics,6.06E+11,,,
299.99 ,299.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,NetgearR8000P100NAS,Electronics,6.06E+11,,,
278.00 ,278.00 ,In Stock,New,USD,FALSE,6463,bhphotovideo.com,Free Expedited Shipping for most orders over $49,NetgearR8000P100NAS,Electronics,6.06E+11,,,
269.99 ,269.99 ,In Stock,New,USD,TRUE,6464,bhphotovideo.com,Free Expedited Shipping for most orders over $49,NetgearR8000P100NAS,Electronics,6.06E+11,,,
275.99 ,275.99 ,In Stock,New,USD,FALSE,6465,bhphotovideo.com,Free Expedited Shipping for most orders over $49,NetgearR8000P100NAS,Electronics,6.06E+11,,,
278.00 ,278.00 ,In Stock,New,USD,FALSE,6466,Walmart.com,Expedited,NetgearR8000P100NAS,Electronics,6.06E+11,,,
248.99 ,248.99 ,In Stock,New,USD,FALSE,6467,Walmart.com,Expedited,NetgearR8000P100NAS,Electronics,6.06E+11,,,
248.99 ,248.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,NetgearR8000P100NAS,Electronics,6.06E+11,,,
329.95 ,329.95 ,In Stock,New,USD,TRUE,6469,bhphotovideo.com,Free Expedited Shipping,Yamaha,27108933863,Yamaha,CDC600BL,Electronics,27108933863
319.95 ,319.95 ,In Stock,New,USD,FALSE,6470,Clover Hill,Value,Yamaha,27108933863,Yamaha,CDC600BL,Electronics,27108933863
329.99 ,329.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Yamaha,27108933863,Yamaha,CDC600BL,Electronics,27108933863
169.99 ,169.99 ,yes,Used,USD,FALSE,6472,lelister192,USD 29.99,Yamaha,27108933863,Yamaha,CDC600BL,Electronics,27108933863
89.99 ,89.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,PNYMD8GSD31600NHS,Electronics,7.51E+11,,,
71.99 ,71.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,PNYMD8GSD31600NHS,Electronics,7.51E+11,,,
45.00 ,45.00 ,yes,New,USD,FALSE,6475,omarafat09,FREE,PNYMD8GSD31600NHS,Electronics,7.51E+11,,,
79.99 ,79.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,PNYMD8GSD31600NHS,Electronics,7.51E+11,,,
279.99 ,279.99 ,Special Order,New,USD,FALSE,6477,bhphotovideo.com,Free Expedited Shipping for most orders over $49,KantoSUB8GB,Electronics,8.00E+11,,,
279.99 ,279.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,KantoSUB8GB,Electronics,8.00E+11,,,
219.99 ,219.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,KantoSUB8GB,Electronics,8.00E+11,,,
279.99 ,279.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,KantoSUB8GB,Electronics,8.00E+11,,,
279.99 ,279.99 ,In Stock,New,USD,FALSE,6481,Walmart.com,Expedited,KantoSUB8GB,Electronics,8.00E+11,,,
259.99 ,259.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,KantoSUB8GB,Electronics,8.00E+11,,,
717.00 ,717.00 ,In Stock,New,USD,FALSE,6483,AV Toy Store,Standard,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
724.99 ,724.99 ,In Stock,New,USD,FALSE,6484,Pro AV Dealer,Value,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
718.00 ,718.00 ,In Stock,New,USD,FALSE,6485,Spddys LLC,Value,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
691.00 ,691.00 ,In Stock,New,USD,FALSE,6486,DemProductSales,Standard,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
599.99 ,599.99 ,In Stock,New,USD,TRUE,6487,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
749.99 ,749.99 ,In Stock,New,USD,FALSE,6488,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
649.99 ,649.99 ,In Stock,New,USD,TRUE,6489,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
642.51 ,642.51 ,Out Of Stock,New,USD,FALSE,6490,"Nexit, Inc.",,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
579.99 ,579.99 ,yes,New other (see details),USD,FALSE,6491,getdealonline,FREE,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
649.99 ,649.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
749.99 ,749.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
636.99 ,636.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
683.99 ,683.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
699.99 ,699.99 ,In Stock,New,USD,FALSE,6496,"Nexit, Inc.",Value,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
639.00 ,639.00 ,yes,Manufacturer refurbished,USD,FALSE,6497,avdeals2014,FREE,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
734.99 ,734.99 ,In Stock,New,USD,FALSE,6498,DemProductSales,Value,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
849.99 ,849.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
748.88 ,748.88 ,In Stock,New,USD,FALSE,6500,DemProductSales,Value,Epson,,Epson,HC 2045 Projector - V11H709020,Electronics,10343921900
299.99 ,299.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Russound,,Russound,5R82-G,Electronics,6.13E+11
216.98 ,216.98 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Russound,,Russound,5R82-G,Electronics,6.13E+11
207.63 ,89.48 ,In Stock,New,USD,TRUE,6503,HPP Enterprises,Value,Russound,,Russound,5R82-G,Electronics,6.13E+11
299.00 ,120.55 ,In Stock,New,USD,TRUE,6504,DealClock,Value,Russound,,Russound,5R82-G,Electronics,6.13E+11
119.99 ,119.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Russound,,Russound,5R82-G,Electronics,6.13E+11
120.55 ,120.55 ,In Stock,New,USD,FALSE,6506,DealClock,Value,Russound,,Russound,5R82-G,Electronics,6.13E+11
134.99 ,134.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Russound,,Russound,5R82-G,Electronics,6.13E+11
122.43 ,122.43 ,In Stock,New,USD,FALSE,6508,Beach Camera,Standard,Russound,,Russound,5R82-G,Electronics,6.13E+11
49.88 ,49.88 ,In Stock,New,USD,FALSE,6509,Walmart.com,Expedited,MicrosoftPP4-00001,Electronics,8.85E+11,,,
44.95 ,44.95 ,More on the Way,New,USD,TRUE,6510,bhphotovideo.com,Free Expedited Shipping for most orders over $49,MicrosoftPP4-00001,Electronics,8.85E+11,,,
59.95 ,59.95 ,In Stock,New,USD,FALSE,6511,bhphotovideo.com,Free Expedited Shipping for most orders over $49,MicrosoftPP4-00001,Electronics,8.85E+11,,,
69.99 ,69.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,MicrosoftPP4-00001,Electronics,8.85E+11,,,
40.99 ,40.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Kicker,,Kicker,43CSC44,Electronics,7.13E+11
59.99 ,59.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Kicker,,Kicker,43CSC44,Electronics,7.13E+11
159.99 ,159.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,HyperXHX-HSCF-BK/AM,Electronics,7.41E+11,,,
399.99 ,399.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,TiVoTCD846000V,Electronics,8.51E+11,,,
399.99 ,399.99 ,yes,New,USD,FALSE,6517,weaknees-dvr-superstore,USD 23.47,TiVoTCD846000V,Electronics,8.51E+11,,,
448.00 ,448.00 ,yes,New,USD,FALSE,6518,electronic_express,FREE,SonyKDL48W650D,Electronics,27242896482,,,
448.00 ,448.00 ,yes,New,USD,FALSE,6519,onecall,USD 79.42,SonyKDL48W650D,Electronics,27242896482,,,
478.00 ,478.00 ,In Stock,New,USD,FALSE,6520,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SonyKDL48W650D,Electronics,27242896482,,,
404.99 ,404.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,SonyKDL48W650D,Electronics,27242896482,,,
478.00 ,478.00 ,yes,New,USD,FALSE,6522,focuscamera,FREE,SonyKDL48W650D,Electronics,27242896482,,,
699.99 ,448.00 ,In Stock,New,USD,TRUE,6523,Walmart.com,Expedited,SonyKDL48W650D,Electronics,27242896482,,,
368.65 ,368.65 ,yes,Used,USD,FALSE,6524,newopenbox,,SonyKDL48W650D,Electronics,27242896482,,,
448.00 ,448.00 ,In Stock,New,USD,FALSE,6525,Video & Audio Center,Freight,SonyKDL48W650D,Electronics,27242896482,,,
400.99 ,400.99 ,yes,New other (see details),USD,FALSE,6526,amazingtexasdeals,USD 37.65,SonyKDL48W650D,Electronics,27242896482,,,
449.99 ,449.99 ,yes,New,USD,FALSE,6527,irenzolio534,FREE,SonyKDL48W650D,Electronics,27242896482,,,
432.99 ,432.99 ,yes,New,USD,FALSE,6528,raghav_205,FREE,SonyKDL48W650D,Electronics,27242896482,,,
446.94 ,446.94 ,yes,New,USD,FALSE,6529,electronicsliquidators,FREE,SonyKDL48W650D,Electronics,27242896482,,,
448.00 ,448.00 ,In Stock,New,USD,TRUE,6530,bhphotovideo.com,Free Expedited Shipping,SonyKDL48W650D,Electronics,27242896482,,,
339.99 ,339.99 ,yes,Used,USD,FALSE,6531,newopenbox,FREE,SonyKDL48W650D,Electronics,27242896482,,,
478.00 ,478.00 ,yes,New,USD,FALSE,6532,electronic_express,FREE,SonyKDL48W650D,Electronics,27242896482,,,
414.99 ,414.99 ,yes,New,USD,FALSE,6533,raghav_205,FREE,SonyKDL48W650D,Electronics,27242896482,,,
478.00 ,478.00 ,In Stock,New,USD,FALSE,6534,Video & Audio Center,Freight,SonyKDL48W650D,Electronics,27242896482,,,
699.99 ,478.00 ,In Stock,New,USD,TRUE,6535,Walmart.com,Expedited,SonyKDL48W650D,Electronics,27242896482,,,
446.72 ,446.72 ,In Stock,New,USD,FALSE,6536,Electronic Express,Value,SonyKDL48W650D,Electronics,27242896482,,,
469.99 ,469.99 ,In Stock,New,USD,FALSE,6537,DealClock,Value,SonyKDL48W650D,Electronics,27242896482,,,
448.00 ,448.00 ,yes,New,USD,FALSE,6538,focuscamera,FREE,SonyKDL48W650D,Electronics,27242896482,,,
449.99 ,449.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,SonyKDL48W650D,Electronics,27242896482,,,
444.00 ,444.00 ,yes,New,USD,FALSE,6540,kevin3sty,FREE,SonyKDL48W650D,Electronics,27242896482,,,
37.01 ,37.01 ,In Stock,New,USD,FALSE,6541,Walmart.com,Expedited,BOYO,8.52E+11,Boyo,VTL17IR,Electronics,8.52E+11
37.05 ,37.05 ,In Stock,New,USD,FALSE,6542,Walmart.com,Expedited,BOYO,8.52E+11,Boyo,VTL17IR,Electronics,8.52E+11
41.43 ,41.43 ,In Stock,New,USD,FALSE,6543,Walmart.com,Expedited,BOYO,8.52E+11,Boyo,VTL17IR,Electronics,8.52E+11
69.99 ,69.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,BOYO,8.52E+11,Boyo,VTL17IR,Electronics,8.52E+11
36.95 ,33.45 ,In Stock,New,USD,TRUE,6545,Walmart.com,Expedited,BOYO,8.52E+11,Boyo,VTL17IR,Electronics,8.52E+11
324.99 ,324.99 ,In Stock,New,USD,FALSE,6546,"Hyper Microsystems, Inc.",Value,Master DynamicMH40S2,Electronics,8.55E+11,,,
399.00 ,399.00 ,In Stock,New,USD,FALSE,6547,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Master DynamicMH40S2,Electronics,8.55E+11,,,
399.00 ,349.99 ,Out Of Stock,New,USD,TRUE,6548,DealClock,,Master DynamicMH40S2,Electronics,8.55E+11,,,
399.98 ,399.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Master DynamicMH40S2,Electronics,8.55E+11,,,
1945.19 ,1599.99 ,In Stock,New,USD,TRUE,6550,Walmart.com,Expedited,AcerG1-710-70004,Electronics,7.51E+11,,,
1945.19 ,1789.99 ,In Stock,New,USD,TRUE,6551,Walmart.com,Expedited,AcerG1-710-70004,Electronics,7.51E+11,,,
1899.99 ,1899.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AcerG1-710-70004,Electronics,7.51E+11,,,
1753.99 ,1753.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AcerG1-710-70004,Electronics,7.51E+11,,,
1744.99 ,1744.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AcerG1-710-70004,Electronics,7.51E+11,,,
59.00 ,59.00 ,In Stock,New,USD,FALSE,6555,bhphotovideo.com,Free Expedited Shipping for most orders over $49,House Of MarleyEM-FE053-SB,Electronics,8.47E+11,,,
62.79 ,62.79 ,In Stock,New,USD,FALSE,6556,bhphotovideo.com,Free Expedited Shipping for most orders over $49,House Of MarleyEM-FE053-SB,Electronics,8.47E+11,,,
99.99 ,99.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,House Of MarleyEM-FE053-SB,Electronics,8.47E+11,,,
99.99 ,99.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,House Of MarleyEM-FE053-SB,Electronics,8.47E+11,,,
69.00 ,69.00 ,In Stock,New,USD,FALSE,6559,bhphotovideo.com,Free Expedited Shipping for most orders over $49,House Of MarleyEM-FE053-SB,Electronics,8.47E+11,,,
119.99 ,119.99 ,Yes,Refurbished,USD,TRUE,1,Bestbuy.com,,Beats,8.48E+11,Beats,MHNH2AM/A,Electronics,8.48E+11
239.99 ,239.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Beats,8.48E+11,Beats,MHNH2AM/A,Electronics,8.48E+11
110.00 ,110.00 ,yes,Used,USD,FALSE,6562,techhouse520,FREE,Beats,8.48E+11,Beats,MHNH2AM/A,Electronics,8.48E+11
227.99 ,227.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Beats,8.48E+11,Beats,MHNH2AM/A,Electronics,8.48E+11
349.99 ,199.00 ,In Stock,New,USD,TRUE,6564,World Wide Stereo,Standard,Denon,,Denon,DP300F,Electronics,81757506915
229.98 ,229.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Denon,,Denon,DP300F,Electronics,81757506915
263.99 ,263.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Denon,,Denon,DP300F,Electronics,81757506915
279.00 ,279.00 ,In Stock,New,USD,FALSE,6567,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Denon,,Denon,DP300F,Electronics,81757506915
296.99 ,296.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Denon,,Denon,DP300F,Electronics,81757506915
329.98 ,329.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Denon,,Denon,DP300F,Electronics,81757506915
229.00 ,229.00 ,In Stock,New,USD,TRUE,6570,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Denon,,Denon,DP300F,Electronics,81757506915
199.00 ,199.00 ,In Stock,New,USD,FALSE,6571,Electronics Expo (Authorized Dealer),Value,Denon,,Denon,DP300F,Electronics,81757506915
199.00 ,199.00 ,yes,New,USD,FALSE,6572,listenup,FREE,Denon,,Denon,DP300F,Electronics,81757506915
329.00 ,329.00 ,In Stock,New,USD,FALSE,6573,bhphotovideo.com,Free Expedited Shipping,Denon,,Denon,DP300F,Electronics,81757506915
249.00 ,249.00 ,In Stock,New,USD,FALSE,6574,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Denon,,Denon,DP300F,Electronics,81757506915
229.98 ,229.98 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,Denon,,Denon,DP300F,Electronics,81757506915
229.00 ,229.00 ,In Stock,New,USD,FALSE,6576,World Wide Stereo,Standard,Denon,,Denon,DP300F,Electronics,81757506915
329.98 ,329.98 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Denon,,Denon,DP300F,Electronics,81757506915
199.98 ,199.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Denon,,Denon,DP300F,Electronics,81757506915
199.00 ,199.00 ,In Stock,New,USD,FALSE,6579,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Denon,,Denon,DP300F,Electronics,81757506915
199.00 ,199.00 ,yes,New,USD,FALSE,6580,wwstereo,FREE,Denon,,Denon,DP300F,Electronics,81757506915
49.99 ,49.99 ,yes,New,USD,FALSE,6581,maxxa1,FREE,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
33.72 ,33.72 ,In Stock,New,USD,FALSE,6582,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
54.99 ,54.99 ,In Stock,New,USD,FALSE,6583,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
34.99 ,34.99 ,In Stock,New,USD,TRUE,6584,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
49.99 ,49.99 ,In Stock,New,USD,TRUE,6585,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
33.05 ,33.05 ,In Stock,New,USD,FALSE,6586,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
33.32 ,33.32 ,In Stock,New,USD,FALSE,6587,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
59.99 ,59.99 ,In Stock,New,USD,FALSE,6588,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
59.00 ,59.00 ,In Stock,New,USD,FALSE,6589,Walmart.com,Standard,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
33.21 ,33.21 ,In Stock,New,USD,FALSE,6590,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungEF-NG955PBEGUS,Electronics,8.87E+11,,,
1897.99 ,1897.99 ,In Stock,New,USD,FALSE,6591,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungUN65MU7500FXZA,Electronics,8.87E+11,,,
1797.99 ,1797.99 ,In Stock,New,USD,FALSE,6592,Walts TV,Standard,SamsungUN65MU7500FXZA,Electronics,8.87E+11,,,
1499.99 ,1499.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,SamsungUN65MU7500FXZA,Electronics,8.87E+11,,,
1289.99 ,1289.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,SamsungUN65MU7500FXZA,Electronics,8.87E+11,,,
1398.00 ,908.73 ,In Stock,New,USD,TRUE,6595,VIPOUTLET,Expedited,SamsungUN65MU7500FXZA,Electronics,8.87E+11,,,
1099.00 ,1099.00 ,In Stock,New,USD,TRUE,6596,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungUN65MU7500FXZA,Electronics,8.87E+11,,,
546.99 ,546.99 ,In Stock,New,USD,FALSE,6597,bhphotovideo.com,Free Expedited Shipping for most orders over $49,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
549.99 ,549.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
547.00 ,547.00 ,In Stock,New,USD,FALSE,6599,Walmart.com,Expedited,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
543.99 ,543.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
549.99 ,549.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
549.99 ,447.00 ,In Stock,New,USD,TRUE,6602,Always.Deals,Value,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
446.99 ,446.99 ,In Stock,New,USD,TRUE,6603,bhphotovideo.com,Free Expedited Shipping for most orders over $49,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
447.00 ,447.00 ,In Stock,New,USD,TRUE,6604,bhphotovideo.com,Free Expedited Shipping for most orders over $49,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
545.74 ,545.74 ,In Stock,New,USD,FALSE,6605,DealClock,Value,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
547.00 ,547.00 ,In Stock,New,USD,FALSE,6606,bhphotovideo.com,Free Expedited Shipping for most orders over $49,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
544.99 ,544.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
530.88 ,530.88 ,yes,New,USD,FALSE,6608,dream-seller,FREE,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
449.99 ,449.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,LG,7.19E+11,,PH550/US,Electronics,7.19E+11
829.99 ,829.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,Free Shippingon orders 35 and up,AppleMH332LL/A,Electronics,8.88E+11,,,
529.99 ,529.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,AppleMH332LL/A,Electronics,8.88E+11,,,
34.58 ,34.58 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,AppleMH332LL/A,Electronics,8.88E+11,,,
1896.00 ,1896.00 ,In Stock,New,USD,FALSE,6613,Beach Camera,Value,SonyXBR55X800E,Electronics,27242903548,,,
898.00 ,898.00 ,yes,New,USD,FALSE,6614,buydig,FREE,SonyXBR55X800E,Electronics,27242903548,,,
998.00 ,998.00 ,yes,New,USD,FALSE,6615,electronic_express,FREE,SonyXBR55X800E,Electronics,27242903548,,,
1899.99 ,1899.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,Free Delivery,SonyXBR55X800E,Electronics,27242903548,,,
998.00 ,998.00 ,yes,New,USD,FALSE,6617,brandsmartusa,FREE,SonyXBR55X800E,Electronics,27242903548,,,
909.99 ,909.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,Free Delivery,SonyXBR55X800E,Electronics,27242903548,,,
821.14 ,695.47 ,In Stock,New,USD,TRUE,6619,"SaveCentral, LLC",Value,SonyXBR55X800E,Electronics,27242903548,,,
1899.99 ,998.00 ,In Stock,New,USD,TRUE,6620,World Wide Stereo,Freight,SonyXBR55X800E,Electronics,27242903548,,,
1098.00 ,1098.00 ,yes,New,USD,FALSE,6621,buydig,FREE,SonyXBR55X800E,Electronics,27242903548,,,
898.00 ,898.00 ,In Stock,New,USD,TRUE,6622,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SonyXBR55X800E,Electronics,27242903548,,,
1198.00 ,1198.00 ,In Stock,New,USD,FALSE,6623,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SonyXBR55X800E,Electronics,27242903548,,,
2196.00 ,2196.00 ,In Stock,New,USD,FALSE,6624,Beach Camera,Value,SonyXBR55X800E,Electronics,27242903548,,,
998.00 ,998.00 ,In Stock,New,USD,TRUE,6625,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SonyXBR55X800E,Electronics,27242903548,,,
